agent_id,customer_id,call_at,pickup_at,transfer_at,hangup_at,status,sprin_call
8,4131,10:39:02,10:39:22,10:39:22,10:40:36,connected,2
null,4132,10:39:02,null,null,10:39:22,unconnected,2
null,4133,10:39:02,null,null,10:39:25,unconnected,2
9,4134,10:39:02,10:39:27,10:39:27,10:40:54,connected,2
10,4135,10:39:02,10:39:27,10:39:27,10:40:25,connected,2
14,4136,10:39:02,10:39:28,10:39:28,10:40:12,connected,2
null,4137,10:39:11,null,null,10:39:30,unconnected,2
null,4138,10:39:11,null,null,10:39:33,unconnected,2
null,4139,10:39:11,null,null,10:39:27,unconnected,2
null,4140,10:39:11,null,null,10:39:33,unconnected,2
12,4141,10:39:11,10:39:32,10:39:32,10:40:55,connected,2
null,4142,10:39:11,null,null,10:39:34,unconnected,2
null,4143,10:39:11,null,null,10:39:33,unconnected,2
7,4144,10:39:11,10:39:34,10:39:34,10:40:05,connected,2
null,4145,10:39:02,10:39:28,null,10:39:38,abandon,2
2,4146,10:39:34,10:39:53,10:39:53,10:40:48,connected,2
15,4147,10:39:34,10:39:53,10:39:53,10:41:03,connected,2
null,4148,10:39:34,null,null,10:39:54,unconnected,2
null,4149,10:39:11,10:39:32,null,10:39:42,abandon,2
null,4150,10:39:34,null,null,10:39:49,unconnected,2
null,4151,10:39:55,null,null,10:40:19,unconnected,2
1,4152,10:39:55,10:40:13,10:40:13,10:41:10,connected,2
null,4153,10:40:04,null,null,10:40:24,unconnected,2
null,4154,10:40:04,null,null,10:40:26,unconnected,2
null,4155,10:40:04,null,null,10:40:22,unconnected,2
null,4156,10:40:04,null,null,10:40:20,unconnected,2
null,4157,10:40:04,null,null,10:40:25,unconnected,2
null,4158,10:40:04,null,null,10:40:23,unconnected,2
3,4159,10:40:13,10:40:30,10:40:30,10:41:59,connected,2
4,4160,10:40:13,10:40:30,10:40:30,10:41:53,connected,2
6,4161,10:40:13,10:40:34,10:40:34,10:41:36,connected,2
null,4162,10:40:13,null,null,10:40:40,unconnected,2
null,4163,10:40:13,null,null,10:40:34,unconnected,2
null,4164,10:40:13,null,null,10:40:35,unconnected,2
7,4165,10:40:13,10:40:37,10:40:37,10:41:48,connected,2
null,4166,10:40:13,null,null,10:40:33,unconnected,2
null,4167,10:40:30,null,null,10:40:51,unconnected,2
null,4168,10:40:30,null,null,10:40:44,unconnected,2
8,4169,10:40:30,10:40:47,10:40:47,10:41:50,connected,2
10,4170,10:40:30,10:40:48,10:40:48,10:42:22,connected,2
null,4171,10:40:30,null,null,10:40:49,unconnected,2
null,4172,10:40:30,null,null,10:40:51,unconnected,2
null,4173,10:40:30,null,null,10:40:53,unconnected,2
null,4174,10:40:30,null,null,10:40:45,unconnected,2
null,4175,10:40:30,null,null,10:40:49,unconnected,2
null,4176,10:40:30,null,null,10:40:46,unconnected,2
null,4177,10:40:30,null,null,10:40:51,unconnected,2
2,4178,10:40:30,10:40:52,10:40:52,10:42:27,connected,2
11,4179,10:40:30,10:40:53,10:40:53,10:41:46,connected,2
null,4180,10:40:30,null,null,10:40:53,unconnected,2
null,4181,10:40:30,null,null,10:40:55,unconnected,2
null,4182,10:40:30,null,null,10:40:52,unconnected,2
null,4183,10:40:52,null,null,10:41:13,unconnected,2
5,4184,10:40:52,10:41:09,10:41:09,10:42:10,connected,2
null,4185,10:40:52,null,null,10:41:13,unconnected,2
9,4186,10:40:52,10:41:10,10:41:10,10:42:01,connected,2
null,4187,10:40:52,null,null,10:41:14,unconnected,2
1,4188,10:40:52,10:41:12,10:41:12,10:42:09,connected,2
null,4189,10:40:52,null,null,10:41:12,unconnected,2
12,4190,10:40:57,10:41:14,10:41:14,10:42:30,connected,2
13,4191,10:40:57,10:41:16,10:41:16,10:42:39,connected,2
null,4192,10:40:57,null,null,10:41:14,unconnected,2
null,4193,10:40:57,null,null,10:41:16,unconnected,2
null,4194,10:40:57,null,null,10:41:13,unconnected,2
null,4195,10:40:57,null,null,10:41:16,unconnected,2
null,4196,10:40:57,null,null,10:41:15,unconnected,2
null,4197,10:40:57,null,null,10:41:21,unconnected,2
null,4198,10:40:52,null,null,10:41:09,unconnected,2
14,4199,10:40:57,10:41:20,10:41:20,10:42:32,connected,2
15,4200,10:40:57,10:41:21,10:41:21,10:42:28,connected,2
null,4201,10:41:19,null,null,10:41:38,unconnected,2
null,4202,10:41:19,10:41:33,null,10:41:43,abandon,2
null,4203,10:41:19,10:41:36,null,10:41:46,abandon,2
null,4204,10:41:19,10:41:37,null,10:41:47,abandon,2
null,4205,10:41:47,null,null,10:42:07,unconnected,2
null,4206,10:41:39,null,null,10:41:56,unconnected,2
4,4207,10:41:39,10:42,10:42,10:42:42,connected,2
null,4208,10:41:47,null,null,10:42:07,unconnected,2
null,4209,10:41:47,null,null,10:42:15,unconnected,2
null,4210,10:41:47,null,null,10:42:10,unconnected,2
null,4211,10:41:51,null,null,10:42:09,unconnected,2
null,4212,10:41:51,null,null,10:42:09,unconnected,2
null,4213,10:41:51,null,null,10:42:15,unconnected,2
null,4214,10:41:47,null,null,10:42:15,unconnected,2
null,4215,10:41:47,null,null,10:42:11,unconnected,2
null,4216,10:41:47,null,null,10:42:07,unconnected,2
3,4217,10:41:51,10:42:12,10:42:12,10:43:39,connected,2
null,4218,10:41:51,null,null,10:42:15,unconnected,2
null,4219,10:42:04,null,null,10:42:23,unconnected,2
null,4220,10:42:04,null,null,10:42:19,unconnected,2
null,4221,10:42:04,null,null,10:42:22,unconnected,2
1,4222,10:42:04,10:42:24,10:42:24,10:43:18,connected,2
5,4223,10:42:04,10:42:24,10:42:24,10:43:19,connected,2
6,4224,10:42:04,10:42:24,10:42:24,10:43:24,connected,2
null,4225,10:42:04,null,null,10:42:20,unconnected,2
7,4226,10:42:04,10:42:25,10:42:25,10:43:38,connected,2
null,4227,10:42:04,null,null,10:42:24,unconnected,2
null,4228,10:42:04,null,null,10:42:22,unconnected,2
8,4229,10:42:04,10:42:28,10:42:28,10:44:10,connected,2
9,4230,10:42:04,10:42:28,10:42:28,10:43:04,connected,2
2,4231,10:42:14,10:42:30,10:42:30,10:44:03,connected,2
null,4232,10:42:14,null,null,10:42:34,unconnected,2
null,4233,10:42:14,null,null,10:42:32,unconnected,2
null,4234,10:42:14,null,null,10:42:25,unconnected,2
10,4235,10:42:14,10:42:33,10:42:33,10:43:16,connected,2
11,4236,10:42:14,10:42:34,10:42:34,10:43:42,connected,2
15,4237,10:42:14,10:42:34,10:42:34,10:44:01,connected,2
null,4238,10:42:14,null,null,10:42:31,unconnected,2
null,4239,10:42:14,null,null,10:42:34,unconnected,2
null,4240,10:42:14,null,null,10:42:28,unconnected,2
null,4241,10:42:14,null,null,10:42:27,unconnected,2
13,4242,10:42:14,10:42:34,10:42:39,10:44:20,connected,2
12,4243,10:42:14,10:42:40,10:42:40,10:43:50,connected,2
4,4244,10:42:14,10:42:35,10:42:42,10:43:49,connected,2
null,4245,10:42:37,null,null,10:43:02,unconnected,2
null,4246,10:42:37,null,null,10:42:55,unconnected,2
14,4247,10:42:37,10:42:58,10:42:58,10:44:17,connected,2
null,4248,10:42:37,null,null,10:42:57,unconnected,2
1,4249,10:43:06,10:43:22,10:43:22,10:44:40,connected,2
5,4250,10:43:06,10:43:28,10:43:28,10:44:54,connected,2
6,4251,10:43:18,10:43:32,10:43:32,10:44:32,connected,2
9,4252,10:43:18,10:43:36,10:43:36,10:45:07,connected,2
null,4253,10:43:18,null,null,10:43:39,unconnected,2
null,4254,10:43:18,null,null,10:43:33,unconnected,2
10,4255,10:43:21,10:43:38,10:43:38,10:44:31,connected,2
null,4256,10:43:21,null,null,10:43:40,unconnected,2
null,4257,10:43:21,null,null,10:43:47,unconnected,2
null,4258,10:43:21,null,null,10:43:42,unconnected,2
3,4259,10:43:21,10:43:43,10:43:43,10:44:59,connected,2
7,4260,10:43:21,10:43:43,10:43:43,10:44:29,connected,2
null,4261,10:43:21,null,null,10:43:43,unconnected,2
4,4262,10:43:18,10:43:44,10:43:49,10:45:08,connected,2
11,4263,10:43:52,10:44:03,10:44:03,10:44:56,connected,2
2,4264,10:43:46,10:44:09,10:44:09,10:45:07,connected,2
null,4265,10:43:46,null,null,10:44:08,unconnected,2
8,4266,10:43:52,10:44:12,10:44:12,10:46:11,connected,2
12,4267,10:43:52,10:44:13,10:44:13,10:44:49,connected,2
null,4268,10:43:52,null,null,10:44:09,unconnected,2
null,4269,10:44:05,null,null,10:44:22,unconnected,2
13,4270,10:44:05,10:44:25,10:44:25,10:45:03,connected,2
null,4271,10:44:05,null,null,10:44:25,unconnected,2
null,4272,10:44:05,null,null,10:44:19,unconnected,2
null,4273,10:44:05,null,null,10:44:26,unconnected,2
null,4274,10:44:05,null,null,10:44:25,unconnected,2
null,4275,10:44:25,null,null,10:44:44,unconnected,2
null,4276,10:44:25,null,null,10:44:51,unconnected,2
1,4277,10:44:25,10:44:42,10:44:42,10:45:50,connected,2
null,4278,10:44:25,null,null,10:44:41,unconnected,2
6,4279,10:44:25,10:44:45,10:44:45,10:46:18,connected,2
7,4280,10:44:34,10:44:46,10:44:46,10:45:20,connected,2
10,4281,10:44:34,10:44:46,10:44:46,10:45:48,connected,2
null,4282,10:44:25,null,null,10:44:44,unconnected,2
null,4283,10:44:34,null,null,10:44:58,unconnected,2
null,4284,10:44:34,null,null,10:44:54,unconnected,2
12,4285,10:44:34,10:44:55,10:44:55,10:45:44,connected,2
14,4286,10:44:34,10:44:56,10:44:56,10:46:15,connected,2
null,4287,10:44:34,null,null,10:44:53,unconnected,2
null,4288,10:44:34,null,null,10:44:55,unconnected,2
null,4289,10:44:34,null,null,10:44:55,unconnected,2
null,4290,10:44:34,null,null,10:44:51,unconnected,2
null,4291,10:45:01,null,null,10:45:24,unconnected,2
null,4292,10:45:01,null,null,10:45:21,unconnected,2
2,4293,10:45:01,10:45:17,10:45:17,10:46:47,connected,2
null,4294,10:45:01,null,null,10:45:16,unconnected,2
null,4295,10:44:59,null,null,10:45:14,unconnected,2
null,4296,10:44:59,null,null,10:45:15,unconnected,2
null,4297,10:45:01,null,null,10:45:20,unconnected,2
null,4298,10:45:01,null,null,10:45:18,unconnected,2
null,4299,10:45:01,null,null,10:45:25,unconnected,2
3,4300,10:45:10,10:45:23,10:45:23,10:46:48,connected,2
4,4301,10:44:59,10:45:24,10:45:24,10:46:42,connected,2
null,4302,10:45:10,null,null,10:45:27,unconnected,2
5,4303,10:45:10,10:45:26,10:45:26,10:46:09,connected,2
7,4304,10:45:10,10:45:28,10:45:28,10:46:46,connected,2
9,4305,10:45:10,10:45:29,10:45:29,10:46:38,connected,2
null,4306,10:45:10,null,null,10:45:32,unconnected,2
11,4307,10:45:10,10:45:29,10:45:29,10:46:03,connected,2
null,4308,10:45:10,null,null,10:45:32,unconnected,2
null,4309,10:45:10,null,null,10:45:35,unconnected,2
null,4310,10:45:10,null,null,10:45:33,unconnected,2
13,4311,10:45:10,10:45:32,10:45:32,10:46:39,connected,2
15,4312,10:45:10,10:45:32,10:45:32,10:46:29,connected,2
null,4313,10:45:10,null,null,10:45:29,unconnected,2
null,4314,10:45:10,null,null,10:45:33,unconnected,2
null,4315,10:45:10,10:45:33,null,10:45:43,abandon,2
null,4316,10:45:10,10:45:34,null,10:45:44,abandon,2
1,4317,10:45:45,10:46:04,10:46:04,10:47:16,connected,2
10,4318,10:45:45,10:46:04,10:46:04,10:47:09,connected,2
null,4319,10:45:45,null,null,10:46:08,unconnected,2
null,4320,10:45:49,null,null,10:46:12,unconnected,2
null,4321,10:45:49,null,null,10:46:08,unconnected,2
null,4322,10:45:49,null,null,10:46:12,unconnected,2
null,4323,10:46:06,null,null,10:46:27,unconnected,2
null,4324,10:46:06,null,null,10:46:23,unconnected,2
null,4325,10:46:06,null,null,10:46:26,unconnected,2
null,4326,10:46:06,null,null,10:46:24,unconnected,2
null,4327,10:46:13,null,null,10:46:33,unconnected,2
5,4328,10:46:13,10:46:29,10:46:29,10:48:19,connected,2
null,4329,10:46:13,null,null,10:46:28,unconnected,2
6,4330,10:46:13,10:46:32,10:46:32,10:47:41,connected,2
8,4331,10:46:13,10:46:32,10:46:32,10:47:13,connected,2
11,4332,10:46:13,10:46:34,10:46:34,10:47:17,connected,2
12,4333,10:46:13,10:46:35,10:46:35,10:47:59,connected,2
null,4334,10:46:13,null,null,10:46:34,unconnected,2
14,4335,10:46:23,10:46:38,10:46:38,10:48:04,connected,2
15,4336,10:46:23,10:46:39,10:46:39,10:47:27,connected,2
null,4337,10:46:23,null,null,10:46:42,unconnected,2
null,4338,10:46:23,null,null,10:46:48,unconnected,2
null,4339,10:46:23,null,null,10:46:50,unconnected,2
4,4340,10:46:23,10:46:44,10:46:44,10:47:53,connected,2
null,4341,10:46:23,null,null,10:46:39,unconnected,2
2,4342,10:46:23,10:46:40,10:46:47,10:47:43,connected,2
9,4343,10:46:23,10:46:48,10:46:48,10:48:09,connected,2
null,4344,10:46:23,null,null,10:46:42,unconnected,2
null,4345,10:46:44,null,null,10:47:01,unconnected,2
null,4346,10:46:44,null,null,10:47:05,unconnected,2
null,4347,10:46:44,null,null,10:47:04,unconnected,2
3,4348,10:46:44,10:47:05,10:47:05,10:47:54,connected,2
null,4349,10:46:44,null,null,10:47:01,unconnected,2
null,4350,10:46:44,null,null,10:47:02,unconnected,2
7,4351,10:46:59,10:47:13,10:47:13,10:48:02,connected,2
null,4352,10:46:59,null,null,10:47:26,unconnected,2
null,4353,10:46:59,null,null,10:47:14,unconnected,2
8,4354,10:46:59,10:47:18,10:47:18,10:48:18,connected,2
null,4355,10:46:59,null,null,10:47:19,unconnected,2
10,4356,10:46:59,10:47:18,10:47:18,10:48:23,connected,2
null,4357,10:46:23,10:46:40,null,10:46:50,abandon,2
1,4358,10:47:15,10:47:35,10:47:35,10:48:50,connected,2
null,4359,10:47:15,null,null,10:47:31,unconnected,2
11,4360,10:47:15,10:47:37,10:47:37,10:48:36,connected,2
13,4361,10:47:15,10:47:38,10:47:38,10:48:36,connected,2
15,4362,10:47:15,10:47:38,10:47:38,10:49:16,connected,2
null,4363,10:46:23,10:46:41,null,10:46:51,abandon,2
null,4364,10:47:28,null,null,10:47:52,unconnected,2
2,4365,10:47:15,10:47:39,10:47:43,10:48:56,connected,2
null,4366,10:47:28,null,null,10:47:56,unconnected,2
null,4367,10:47:28,null,null,10:47:55,unconnected,2
6,4368,10:47:28,10:47:47,10:47:47,10:48:43,connected,2
null,4369,10:47:28,null,null,10:47:50,unconnected,2
null,4370,10:47:28,null,null,10:47:43,unconnected,2
null,4371,10:47:28,null,null,10:47:44,unconnected,2
4,4372,10:47:28,10:47:48,10:47:53,10:48:53,connected,2
3,4373,10:47:56,10:48:13,10:48:13,10:49:44,connected,2
null,4374,10:48:01,null,null,10:48:19,unconnected,2
null,4375,10:47:56,null,null,10:48:10,unconnected,2
7,4376,10:48:01,10:48:20,10:48:20,10:49:43,connected,2
null,4377,10:48:01,null,null,10:48:23,unconnected,2
null,4378,10:48:01,null,null,10:48:19,unconnected,2
9,4379,10:48:01,10:48:21,10:48:21,10:49:47,connected,2
12,4380,10:48:01,10:48:21,10:48:21,10:49:04,connected,2
null,4381,10:48:06,null,null,10:48:23,unconnected,2
null,4382,10:48:06,null,null,10:48:22,unconnected,2
5,4383,10:48:06,10:48:28,10:48:28,10:49:51,connected,2
null,4384,10:48:06,null,null,10:48:25,unconnected,2
null,4385,10:48:06,null,null,10:48:28,unconnected,2
null,4386,10:48:06,null,null,10:48:29,unconnected,2
8,4387,10:48:25,10:48:43,10:48:43,10:49:32,connected,2
null,4388,10:48:25,null,null,10:48:43,unconnected,2
null,4389,10:48:25,null,null,10:48:48,unconnected,2
6,4390,10:48:25,10:48:46,10:48:46,10:50:03,connected,2
null,4391,10:48:25,null,null,10:48:42,unconnected,2
10,4392,10:48:38,10:48:49,10:48:49,10:50:07,connected,2
null,4393,10:48:25,null,null,10:48:43,unconnected,2
null,4394,10:48:38,null,null,10:48:59,unconnected,2
1,4395,10:48:38,10:48:56,10:48:56,10:50:35,connected,2
null,4396,10:48:38,null,null,10:48:56,unconnected,2
4,4397,10:48:38,10:48:57,10:48:57,10:50:20,connected,2
11,4398,10:48:38,10:48:57,10:48:57,10:49:48,connected,2
13,4399,10:48:38,10:48:58,10:48:58,10:50:33,connected,2
14,4400,10:48:38,10:48:59,10:48:59,10:50:11,connected,2
null,4401,10:48:38,null,null,10:49:07,unconnected,2
null,4402,10:48:55,null,null,10:49:18,unconnected,2
2,4403,10:48:55,10:49:09,10:49:09,10:50:16,connected,2
12,4404,10:48:55,10:49:11,10:49:11,10:50:27,connected,2
null,4405,10:48:55,null,null,10:49:17,unconnected,2
null,4406,10:48:55,null,null,10:49:18,unconnected,2
null,4407,10:48:38,10:49,null,10:49:10,abandon,2
15,4408,10:48:55,10:49:17,10:49:17,10:50:27,connected,2
null,4409,10:48:55,10:49:14,null,10:49:24,abandon,2
null,4410,10:48:55,10:49:14,null,10:49:24,abandon,2
null,4411,10:48:55,10:49:15,null,10:49:25,abandon,2
null,4412,10:48:55,10:49:21,null,10:49:31,abandon,2
3,4413,10:49:33,10:49:51,10:49:51,10:50:54,connected,2
null,4414,10:49:44,null,null,10:50:02,unconnected,2
null,4415,10:49:33,null,null,10:49:55,unconnected,2
null,4416,10:49:44,null,null,10:50:06,unconnected,2
null,4417,10:49:44,null,null,10:49:56,unconnected,2
5,4418,10:49:44,10:50:07,10:50:07,10:51:21,connected,2
null,4419,10:49:44,null,null,10:50:02,unconnected,2
6,4420,10:49:48,10:50:08,10:50:08,10:51:22,connected,2
null,4421,10:49:48,null,null,10:50:05,unconnected,2
null,4422,10:49:48,null,null,10:50:13,unconnected,2
null,4423,10:49:48,null,null,10:50:10,unconnected,2
7,4424,10:49:48,10:50:10,10:50:10,10:51:17,connected,2
8,4425,10:49:48,10:50:10,10:50:10,10:51:39,connected,2
null,4426,10:49:48,null,null,10:50:08,unconnected,2
2,4427,10:50:06,10:50:23,10:50:23,10:51:11,connected,2
null,4428,10:50:06,null,null,10:50:20,unconnected,2
4,4429,10:50:06,10:50:24,10:50:24,10:51:19,connected,2
null,4430,10:50:06,null,null,10:50:24,unconnected,2
null,4431,10:50:06,null,null,10:50:24,unconnected,2
9,4432,10:50:06,10:50:25,10:50:25,10:51:37,connected,2
10,4433,10:50:06,10:50:27,10:50:27,10:50:58,connected,2
11,4434,10:50:06,10:50:27,10:50:27,10:51:41,connected,2
null,4435,10:50:06,null,null,10:50:24,unconnected,2
null,4436,10:50:06,null,null,10:50:29,unconnected,2
null,4437,10:50:22,null,null,10:50:42,unconnected,2
null,4438,10:50:22,null,null,10:50:44,unconnected,2
1,4439,10:50:22,10:50:40,10:50:40,10:51:46,connected,2
null,4440,10:50:22,null,null,10:50:38,unconnected,2
12,4441,10:50:22,10:50:43,10:50:43,10:51:38,connected,2
13,4442,10:50:22,10:50:43,10:50:43,10:51:31,connected,2
14,4443,10:50:22,10:50:45,10:50:45,10:52:03,connected,2
null,4444,10:50:22,null,null,10:50:41,unconnected,2
15,4445,10:50:22,10:50:45,10:50:45,10:51:22,connected,2
null,4446,10:50:22,null,null,10:50:37,unconnected,2
3,4447,10:50:22,10:50:45,10:50:54,10:52:15,connected,2
null,4448,10:50:22,10:50:47,null,10:50:57,abandon,2
null,4449,10:50:59,null,null,10:51:19,unconnected,2
null,4450,10:50:59,null,null,10:51:20,unconnected,2
null,4451,10:51:13,null,null,10:51:35,unconnected,2
2,4452,10:51:13,10:51:29,10:51:29,10:52:31,connected,2
null,4453,10:51:13,null,null,10:51:34,unconnected,2
null,4454,10:51:13,null,null,10:51:33,unconnected,2
4,4455,10:51:21,10:51:37,10:51:37,10:53:18,connected,2
null,4456,10:51:21,null,null,10:51:48,unconnected,2
5,4457,10:51:21,10:51:39,10:51:39,10:53,connected,2
null,4458,10:51:21,null,null,10:51:42,unconnected,2
null,4459,10:51:21,null,null,10:51:50,unconnected,2
null,4460,10:51:21,null,null,10:51:34,unconnected,2
null,4461,10:51:21,null,null,10:51:44,unconnected,2
null,4462,10:51:21,null,null,10:51:40,unconnected,2
6,4463,10:51:21,10:51:42,10:51:42,10:52:51,connected,2
7,4464,10:51:21,10:51:42,10:51:42,10:53:03,connected,2
null,4465,10:51:21,null,null,10:51:41,unconnected,2
null,4466,10:51:25,null,null,10:51:48,unconnected,2
null,4467,10:51:25,null,null,10:51:43,unconnected,2
null,4468,10:51:25,null,null,10:51:45,unconnected,2
null,4469,10:51:25,null,null,10:51:43,unconnected,2
8,4470,10:51:25,10:51:47,10:51:47,10:52:57,connected,2
9,4471,10:51:25,10:51:48,10:51:48,10:53:14,connected,2
null,4472,10:51:25,null,null,10:51:45,unconnected,2
10,4473,10:51:25,10:51:48,10:51:48,10:52:43,connected,2
null,4474,10:51:25,null,null,10:51:40,unconnected,2
11,4475,10:51:25,10:51:49,10:51:49,10:53:31,connected,2
null,4476,10:51:25,null,null,10:51:42,unconnected,2
null,4477,10:51:44,null,null,10:52:03,unconnected,2
null,4478,10:51:44,null,null,10:52:07,unconnected,2
null,4479,10:51:44,null,null,10:52:05,unconnected,2
null,4480,10:51:44,null,null,10:52:06,unconnected,2
null,4481,10:51:44,null,null,10:52:03,unconnected,2
1,4482,10:51:44,10:52:02,10:52:02,10:53:35,connected,2
null,4483,10:51:44,null,null,10:52:01,unconnected,2
null,4484,10:51:44,null,null,10:52:01,unconnected,2
12,4485,10:51:44,10:52:04,10:52:04,10:53:25,connected,2
null,4486,10:51:44,null,null,10:51:58,unconnected,2
null,4487,10:51:44,null,null,10:52:07,unconnected,2
null,4488,10:51:44,null,null,10:52:10,unconnected,2
13,4489,10:51:44,10:52:06,10:52:06,10:53:27,connected,2
null,4490,10:51:44,null,null,10:52:05,unconnected,2
null,4491,10:52:05,null,null,10:52:28,unconnected,2
3,4492,10:52:05,10:52:25,10:52:25,10:53:27,connected,2
null,4493,10:52:05,null,null,10:52:26,unconnected,2
null,4494,10:52:05,null,null,10:52:21,unconnected,2
14,4495,10:52:17,10:52:30,10:52:30,10:53:12,connected,2
null,4496,10:52:17,null,null,10:52:36,unconnected,2
2,4497,10:52:17,10:52:35,10:52:35,10:53:53,connected,2
null,4498,10:52:17,null,null,10:52:37,unconnected,2
null,4499,10:52:17,null,null,10:52:38,unconnected,2
15,4500,10:52:17,10:52:39,10:52:39,10:54:05,connected,2
null,4501,10:52:45,null,null,10:53:05,unconnected,2
null,4502,10:52:45,null,null,10:53:04,unconnected,2
null,4503,10:52:53,null,null,10:53:13,unconnected,2
5,4504,10:52:53,10:53:14,10:53:14,10:54:10,connected,2
6,4505,10:53:02,10:53:15,10:53:15,10:54:06,connected,2
7,4506,10:52:53,10:53:17,10:53:17,10:54:27,connected,2
8,4507,10:52:53,10:53:17,10:53:17,10:54:55,connected,2
null,4508,10:53:02,null,null,10:53:22,unconnected,2
null,4509,10:53:02,null,null,10:53:23,unconnected,2
null,4510,10:53:02,null,null,10:53:25,unconnected,2
null,4511,10:53:02,null,null,10:53:18,unconnected,2
4,4512,10:53:02,10:53:26,10:53:26,10:53:49,connected,2
null,4513,10:53:02,null,null,10:53:19,unconnected,2
null,4514,10:53:02,null,null,10:53:23,unconnected,2
null,4515,10:53:14,null,null,10:53:30,unconnected,2
3,4516,10:53:14,10:53:30,10:53:30,10:54:47,connected,2
null,4517,10:53:14,null,null,10:53:37,unconnected,2
null,4518,10:53:14,null,null,10:53:38,unconnected,2
9,4519,10:53:14,10:53:31,10:53:31,10:54:17,connected,2
null,4520,10:53:14,null,null,10:53:33,unconnected,2
null,4521,10:53:14,null,null,10:53:31,unconnected,2
10,4522,10:53:14,10:53:33,10:53:33,10:55:29,connected,2
null,4523,10:53:14,null,null,10:53:40,unconnected,2
11,4524,10:53:14,10:53:35,10:53:35,10:54:46,connected,2
12,4525,10:53:14,10:53:36,10:53:36,10:54:45,connected,2
null,4526,10:53:14,null,null,10:53:34,unconnected,2
null,4527,10:53:30,null,null,10:53:53,unconnected,2
null,4528,10:53:30,null,null,10:53:55,unconnected,2
1,4529,10:53:30,10:53:45,10:53:45,10:55:11,connected,2
13,4530,10:53:30,10:53:47,10:53:47,10:54:02,connected,2
14,4531,10:53:30,10:53:47,10:53:47,10:54:22,connected,2
null,4532,10:53:30,null,null,10:53:59,unconnected,2
null,4533,10:53:30,null,null,10:53:45,unconnected,2
null,4534,10:53:30,null,null,10:53:45,unconnected,2
2,4535,10:53:30,10:53:49,10:53:53,10:55:04,connected,2
4,4536,10:53:30,10:53:56,10:53:56,10:55:43,connected,2
null,4537,10:53:30,10:53:51,null,10:54:01,abandon,2
null,4538,10:53:30,10:53:51,null,10:54:01,abandon,2
null,4539,10:53:53,null,null,10:54:17,unconnected,2
5,4540,10:53:53,10:54:20,10:54:20,10:55:49,connected,2
6,4541,10:54:06,10:54:25,10:54:25,10:55:28,connected,2
null,4542,10:54:06,null,null,10:54:26,unconnected,2
null,4543,10:54:06,null,null,10:54:23,unconnected,2
9,4544,10:54:06,10:54:27,10:54:27,10:55:33,connected,2
null,4545,10:54:06,null,null,10:54:30,unconnected,2
null,4546,10:54:06,null,null,10:54:27,unconnected,2
null,4547,10:54:06,null,null,10:54:29,unconnected,2
null,4548,10:54:12,null,null,10:54:33,unconnected,2
null,4549,10:54:12,null,null,10:54:27,unconnected,2
7,4550,10:54:12,10:54:34,10:54:34,10:55:02,connected,2
13,4551,10:54:12,10:54:35,10:54:35,10:55:42,connected,2
null,4552,10:54:12,null,null,10:54:33,unconnected,2
null,4553,10:54:29,null,null,10:54:48,unconnected,2
null,4554,10:54:29,null,null,10:54:49,unconnected,2
null,4555,10:54:29,null,null,10:54:50,unconnected,2
3,4556,10:54:29,10:54:52,10:54:52,10:55:44,connected,2
11,4557,10:54:29,10:54:53,10:54:53,10:55:19,connected,2
null,4558,10:54:29,null,null,10:54:45,unconnected,2
null,4559,10:54:49,null,null,10:55:12,unconnected,2
null,4560,10:54:49,null,null,10:55:09,unconnected,2
8,4561,10:54:49,10:55:06,10:55:06,10:56:35,connected,2
12,4562,10:54:49,10:55:07,10:55:07,10:55:45,connected,2
14,4563,10:54:49,10:55:08,10:55:08,10:56:28,connected,2
null,4564,10:54:49,null,null,10:55:09,unconnected,2
null,4565,10:54:49,null,null,10:55:06,unconnected,2
15,4566,10:54:49,10:55:09,10:55:09,10:56:55,connected,2
null,4567,10:54:49,null,null,10:55:11,unconnected,2
1,4568,10:54:49,10:55:20,10:55:20,10:56:41,connected,2
2,4569,10:55:11,10:55:27,10:55:27,10:56:49,connected,2
6,4570,10:55:11,10:55:31,10:55:31,10:56:30,connected,2
7,4571,10:55:11,10:55:31,10:55:31,10:57:03,connected,2
null,4572,10:55:14,null,null,10:55:38,unconnected,2
10,4573,10:55:14,10:55:34,10:55:34,10:57:07,connected,2
11,4574,10:55:14,10:55:35,10:55:35,10:56:13,connected,2
null,4575,10:55:14,null,null,10:55:30,unconnected,2
null,4576,10:55:11,null,null,10:55:26,unconnected,2
null,4577,10:55:11,null,null,10:55:31,unconnected,2
null,4578,10:55:14,null,null,10:55:36,unconnected,2
3,4579,10:55:39,10:56,10:56,10:57:18,connected,2
null,4580,10:55:47,null,null,10:56:05,unconnected,2
null,4581,10:55:39,null,null,10:56:05,unconnected,2
4,4582,10:55:47,10:56:05,10:56:05,10:56:31,connected,2
null,4583,10:55:47,null,null,10:56:09,unconnected,2
null,4584,10:55:47,null,null,10:56:04,unconnected,2
5,4585,10:55:47,10:56:07,10:56:07,10:56:47,connected,2
9,4586,10:55:47,10:56:08,10:56:08,10:58:03,connected,2
12,4587,10:55:47,10:56:08,10:56:08,10:57:08,connected,2
null,4588,10:55:47,null,null,10:56:05,unconnected,2
null,4589,10:55:47,null,null,10:56:02,unconnected,2
