agent_id,customer_id,call_at,pickup_at,transfer_at,hangup_at,status,sprin_call
null,1650,09:03:20,null,null,09:03:42,unconnected,2.0
7,1651,09:03:20,09:03:43,09:03:44,09:04:09,connected,2.0
null,1652,09:03:20,null,null,09:03:39,unconnected,2.0
null,1653,09:03:47,null,null,09:04:01,unconnected,2.0
5,1654,09:03:55,09:04:12,09:04:12,09:05:17,connected,2.0
7,1655,09:03:55,09:04:12,09:04:12,09:05:34,connected,2.0
8,1656,09:03:47,09:04:13,09:04:13,09:05:07,connected,2.0
null,1657,09:03:55,null,null,09:04:17,unconnected,2.0
4,1658,09:03:55,09:04:18,09:04:18,09:05:04,connected,2.0
3,1659,09:04:11,09:04:26,09:04:26,09:05:31,connected,2.0
6,1660,09:04:11,09:04:30,09:04:30,09:05:48,connected,2.0
9,1661,09:04:11,09:04:31,09:04:31,09:05:50,connected,2.0
10,1662,09:04:11,09:04:31,09:04:31,09:05:41,connected,2.0
11,1663,09:04:21,09:04:34,09:04:34,09:05:15,connected,2.0
null,1664,09:04:11,null,null,09:04:34,unconnected,2.0
13,1665,09:04:11,09:04:38,09:04:38,09:05:34,connected,2.0
null,1666,09:04:21,null,null,09:04:35,unconnected,2.0
null,1667,09:04:21,null,null,09:04:38,unconnected,2.0
14,1668,09:04:21,09:04:40,09:04:40,09:06:02,connected,2.0
15,1669,09:04:21,09:04:40,09:04:40,09:05:48,connected,2.0
null,1670,09:04:21,null,null,09:04:41,unconnected,2.0
null,1671,09:04:21,09:04:45,null,09:04:55,abandon,2.0
null,1672,09:04:21,09:04:47,null,09:04:57,abandon,2.0
1,1673,09:05,09:05:19,09:05:19,09:06:21,connected,2.0
null,1674,09:05,null,null,09:05:15,unconnected,2.0
2,1675,09:05:06,09:05:20,09:05:20,09:06:04,connected,2.0
null,1676,09:04:59,null,null,09:05:22,unconnected,2.0
null,1677,09:04:59,null,null,09:05:15,unconnected,2.0
null,1678,09:05:06,null,null,09:05:25,unconnected,2.0
null,1679,09:05,null,null,09:05:17,unconnected,2.0
4,1680,09:05,09:05:24,09:05:24,09:06:19,connected,2.0
null,1681,09:05,null,null,09:05:09,unconnected,2.0
5,1682,09:05:06,09:05:26,09:05:26,09:06:15,connected,2.0
8,1683,09:05:06,09:05:26,09:05:26,09:05:52,connected,2.0
11,1684,09:05:06,09:05:28,09:05:28,09:06:08,connected,2.0
null,1685,09:05:06,null,null,09:05:31,unconnected,2.0
12,1686,09:05:06,09:05:29,09:05:29,09:06:19,connected,2.0
null,1687,09:05:22,null,null,09:05:44,unconnected,2.0
null,1688,09:05:22,null,null,09:05:41,unconnected,2.0
3,1689,09:05:22,09:05:42,09:05:42,09:07:24,connected,2.0
null,1690,09:05:22,null,null,09:05:42,unconnected,2.0
null,1691,09:05:22,null,null,09:05:48,unconnected,2.0
7,1692,09:05:22,09:05:43,09:05:43,09:06:46,connected,2.0
13,1693,09:05:22,09:05:43,09:05:43,09:07:02,connected,2.0
10,1694,09:05:22,09:05:46,09:05:46,09:05:57,connected,2.0
6,1695,09:05:22,09:05:44,09:05:48,09:07:27,connected,2.0
9,1696,09:05:22,09:05:46,09:05:50,09:07:12,connected,2.0
8,1697,09:05:50,09:06:04,09:06:04,09:06:49,connected,2.0
2,1698,09:05:54,09:06:09,09:06:09,09:07:02,connected,2.0
10,1699,09:05:50,09:06:11,09:06:11,09:07:37,connected,2.0
11,1700,09:05:50,09:06:11,09:06:11,09:07:15,connected,2.0
14,1701,09:05:54,09:06:12,09:06:12,09:07:11,connected,2.0
15,1702,09:05:54,09:06:13,09:06:13,09:07:28,connected,2.0
5,1703,09:06:04,09:06:20,09:06:20,09:07:27,connected,2.0
null,1704,09:06:04,null,null,09:06:18,unconnected,2.0
null,1705,09:06:04,null,null,09:06:21,unconnected,2.0
1,1706,09:06:04,09:06:24,09:06:24,09:07:46,connected,2.0
4,1707,09:06:04,09:06:26,09:06:26,09:07:44,connected,2.0
null,1708,09:06:04,null,null,09:06:23,unconnected,2.0
null,1709,09:06:04,null,null,09:06:21,unconnected,2.0
null,1710,09:06:04,null,null,09:06:22,unconnected,2.0
null,1711,09:06:24,null,null,09:06:45,unconnected,2.0
null,1712,09:06:24,null,null,09:06:41,unconnected,2.0
12,1713,09:06:24,09:06:46,09:06:46,09:07:52,connected,2.0
7,1714,09:06:24,09:06:49,09:06:49,09:07:27,connected,2.0
8,1715,09:06:24,09:06:53,09:06:53,09:08:17,connected,2.0
null,1716,09:06:24,09:06:47,null,09:06:57,abandon,2.0
null,1717,09:06:51,null,null,09:07:12,unconnected,2.0
2,1718,09:06:51,09:07:13,09:07:13,09:08:18,connected,2.0
9,1719,09:07:04,09:07:21,09:07:21,09:08:19,connected,2.0
11,1720,09:07:04,09:07:22,09:07:22,09:08:55,connected,2.0
13,1721,09:07:04,09:07:25,09:07:25,09:08:52,connected,2.0
3,1722,09:07:04,09:07:29,09:07:29,09:08:30,connected,2.0
null,1723,09:07:04,null,null,09:07:23,unconnected,2.0
null,1724,09:07:15,null,null,09:07:37,unconnected,2.0
5,1725,09:07:15,09:07:32,09:07:32,09:08:47,connected,2.0
null,1726,09:07:15,null,null,09:07:37,unconnected,2.0
null,1727,09:07:15,null,null,09:07:34,unconnected,2.0
null,1728,09:07:15,null,null,09:07:36,unconnected,2.0
null,1729,09:07:31,null,null,09:07:52,unconnected,2.0
1,1730,09:07:31,09:07:52,09:07:52,09:09:20,connected,2.0
4,1731,09:07:31,09:07:52,09:07:52,09:08:59,connected,2.0
null,1732,09:07:31,null,null,09:07:50,unconnected,2.0
null,1733,09:07:31,null,null,09:07:55,unconnected,2.0
6,1734,09:07:31,09:07:54,09:07:54,09:09:26,connected,2.0
7,1735,09:07:31,09:07:54,09:07:54,09:09:05,connected,2.0
null,1736,09:07:31,null,null,09:07:48,unconnected,2.0
null,1737,09:07:31,null,null,09:07:47,unconnected,2.0
null,1738,09:07:31,null,null,09:07:51,unconnected,2.0
10,1739,09:07:47,09:08:04,09:08:04,09:09:03,connected,2.0
12,1740,09:07:47,09:08:05,09:08:05,09:09:12,connected,2.0
null,1741,09:07:47,null,null,09:08:12,unconnected,2.0
14,1742,09:07:47,09:08:07,09:08:07,09:08:46,connected,2.0
null,1743,09:07:47,null,null,09:08:09,unconnected,2.0
null,1744,09:07:47,null,null,09:08:08,unconnected,2.0
null,1745,09:07:47,null,null,09:08:06,unconnected,2.0
null,1746,09:07:47,null,null,09:08:09,unconnected,2.0
null,1747,09:07:47,null,null,09:08:02,unconnected,2.0
null,1748,09:07:47,null,null,09:08:09,unconnected,2.0
null,1749,09:08:11,null,null,09:08:36,unconnected,2.0
2,1750,09:08:11,09:08:35,09:08:35,09:10:15,connected,2.0
3,1751,09:08:21,09:08:37,09:08:37,09:09:10,connected,2.0
null,1752,09:08:21,null,null,09:08:39,unconnected,2.0
8,1753,09:08:21,09:08:39,09:08:39,09:10:05,connected,2.0
null,1754,09:08:21,null,null,09:08:46,unconnected,2.0
null,1755,09:08:21,null,null,09:08:42,unconnected,2.0
9,1756,09:08:21,09:08:42,09:08:42,09:10:15,connected,2.0
15,1757,09:08:21,09:08:44,09:08:44,09:10:14,connected,2.0
5,1758,09:08:34,09:08:49,09:08:49,09:09:48,connected,2.0
14,1759,09:08:34,09:08:49,09:08:49,09:09:55,connected,2.0
null,1760,09:08:34,null,null,09:08:56,unconnected,2.0
null,1761,09:08:34,null,null,09:08:57,unconnected,2.0
null,1762,09:08:34,null,null,09:08:57,unconnected,2.0
null,1763,09:08:34,null,null,09:08:49,unconnected,2.0
null,1764,09:08:34,null,null,09:08:58,unconnected,2.0
null,1765,09:08:34,null,null,09:08:56,unconnected,2.0
13,1766,09:08:34,09:08:57,09:08:57,09:09:44,connected,2.0
null,1767,09:08:21,09:08:47,null,09:08:57,abandon,2.0
null,1768,09:08:34,09:08:52,null,09:09:02,abandon,2.0
null,1769,09:08:57,null,null,09:09:19,unconnected,2.0
null,1770,09:08:57,null,null,09:09:20,unconnected,2.0
3,1771,09:08:57,09:09:15,09:09:15,09:10:49,connected,2.0
null,1772,09:09,null,null,09:09:21,unconnected,2.0
null,1773,09:09,null,null,09:09:16,unconnected,2.0
4,1774,09:09:07,09:09:21,09:09:21,09:10:45,connected,2.0
null,1775,09:09:07,null,null,09:09:26,unconnected,2.0
1,1776,09:09,09:09:26,09:09:26,09:10:44,connected,2.0
7,1777,09:09,09:09:26,09:09:26,09:10:43,connected,2.0
10,1778,09:09,09:09:26,09:09:26,09:10:24,connected,2.0
null,1779,09:09:07,null,null,09:09:26,unconnected,2.0
null,1780,09:09:07,null,null,09:09:27,unconnected,2.0
11,1781,09:09:07,09:09:29,09:09:29,09:10:49,connected,2.0
null,1782,09:09:07,null,null,09:09:25,unconnected,2.0
null,1783,09:09:19,null,null,09:09:41,unconnected,2.0
null,1784,09:09:19,null,null,09:09:34,unconnected,2.0
null,1785,09:09:19,null,null,09:09:43,unconnected,2.0
null,1786,09:09:19,null,null,09:09:39,unconnected,2.0
null,1787,09:09:19,null,null,09:09:44,unconnected,2.0
6,1788,09:09:19,09:09:40,09:09:40,09:11:03,connected,2.0
12,1789,09:09:19,09:09:40,09:09:40,09:10:44,connected,2.0
null,1790,09:09:19,null,null,09:09:32,unconnected,2.0
13,1791,09:09:19,09:09:46,09:09:46,09:10:44,connected,2.0
null,1792,09:09:19,null,null,09:09:38,unconnected,2.0
null,1793,09:09:50,null,null,09:10:09,unconnected,2.0
5,1794,09:09:50,09:10:10,09:10:10,09:11:28,connected,2.0
null,1795,09:09:57,null,null,09:10:18,unconnected,2.0
8,1796,09:09:57,09:10:13,09:10:13,09:11:16,connected,2.0
null,1797,09:09:57,null,null,09:10:11,unconnected,2.0
14,1798,09:09:57,09:10:16,09:10:16,09:11:34,connected,2.0
2,1799,09:10:10,09:10:23,09:10:23,09:10:58,connected,2.0
9,1800,09:10:10,09:10:27,09:10:27,09:11:55,connected,2.0
10,1801,09:10:10,09:10:30,09:10:30,09:11:47,connected,2.0
15,1802,09:10:10,09:10:30,09:10:30,09:12:07,connected,2.0
null,1803,09:10:10,null,null,09:10:24,unconnected,2.0
null,1804,09:10:10,09:10:31,null,09:10:41,abandon,2.0
1,1805,09:10:26,09:10:42,09:10:44,09:11:53,connected,2.0
4,1806,09:10:26,09:10:42,09:10:45,09:11:56,connected,2.0
null,1807,09:10:26,null,null,09:10:49,unconnected,2.0
7,1808,09:10:26,09:10:49,09:10:49,09:11:44,connected,2.0
null,1809,09:10:26,null,null,09:10:39,unconnected,2.0
null,1810,09:10:26,null,null,09:10:45,unconnected,2.0
2,1811,09:10:47,09:11:02,09:11:02,09:12:17,connected,2.0
3,1812,09:10:47,09:11:04,09:11:04,09:12:27,connected,2.0
null,1813,09:10:47,null,null,09:11:10,unconnected,2.0
null,1814,09:10:47,null,null,09:11:07,unconnected,2.0
6,1815,09:10:47,09:11:08,09:11:08,09:11:48,connected,2.0
11,1816,09:10:47,09:11:11,09:11:11,09:12:27,connected,2.0
null,1817,09:10:47,null,null,09:11:08,unconnected,2.0
null,1818,09:10:47,null,null,09:11:09,unconnected,2.0
null,1819,09:10:52,null,null,09:11:17,unconnected,2.0
12,1820,09:10:52,09:11:14,09:11:14,09:12:15,connected,2.0
13,1821,09:10:52,09:11:14,09:11:14,09:12:17,connected,2.0
null,1822,09:10:52,null,null,09:11:15,unconnected,2.0
null,1823,09:10:52,null,null,09:11:13,unconnected,2.0
null,1824,09:10:52,09:11:17,null,09:11:27,abandon,2.0
5,1825,09:11:19,09:11:43,09:11:43,09:12:39,connected,2.0
8,1826,09:11:19,09:11:43,09:11:43,09:13,connected,2.0
null,1827,09:11:19,null,null,09:11:33,unconnected,2.0
14,1828,09:11:19,09:11:44,09:11:44,09:12:36,connected,2.0
null,1829,09:11:29,null,null,09:11:44,unconnected,2.0
6,1830,09:11:29,09:11:56,09:11:56,09:12:54,connected,2.0
1,1831,09:11:50,09:12:06,09:12:06,09:12:35,connected,2.0
null,1832,09:11:50,null,null,09:12:11,unconnected,2.0
null,1833,09:11:50,null,null,09:12:10,unconnected,2.0
null,1834,09:11:50,null,null,09:12:03,unconnected,2.0
null,1835,09:11:50,null,null,09:12:11,unconnected,2.0
4,1836,09:11:50,09:12:13,09:12:13,09:13:48,connected,2.0
7,1837,09:11:58,09:12:14,09:12:14,09:13,connected,2.0
null,1838,09:11:50,null,null,09:12:13,unconnected,2.0
9,1839,09:11:50,09:12:16,09:12:16,09:13:46,connected,2.0
null,1840,09:11:58,null,null,09:12:18,unconnected,2.0
null,1841,09:11:58,null,null,09:12:16,unconnected,2.0
null,1842,09:11:58,null,null,09:12:18,unconnected,2.0
null,1843,09:11:58,null,null,09:12:26,unconnected,2.0
10,1844,09:11:58,09:12:20,09:12:20,09:13:13,connected,2.0
15,1845,09:11:58,09:12:20,09:12:20,09:13:28,connected,2.0
2,1846,09:11:58,09:12:24,09:12:24,09:13:48,connected,2.0
null,1847,09:12:20,null,null,09:12:36,unconnected,2.0
1,1848,09:12:20,09:12:38,09:12:38,09:13:54,connected,2.0
null,1849,09:12:22,null,null,09:12:45,unconnected,2.0
3,1850,09:12:20,09:12:40,09:12:40,09:13:19,connected,2.0
11,1851,09:12:22,09:12:41,09:12:41,09:14:10,connected,2.0
null,1852,09:12:22,null,null,09:12:39,unconnected,2.0
12,1853,09:12:22,09:12:43,09:12:43,09:13:56,connected,2.0
null,1854,09:12:20,null,null,09:12:39,unconnected,2.0
5,1855,09:12:22,09:12:47,09:12:47,09:13:21,connected,2.0
null,1856,09:12:22,null,null,09:12:38,unconnected,2.0
13,1857,09:12:38,09:12:55,09:12:55,09:14:20,connected,2.0
null,1858,09:12:38,null,null,09:12:58,unconnected,2.0
14,1859,09:12:38,09:12:56,09:12:56,09:14:25,connected,2.0
null,1860,09:12:38,null,null,09:12:55,unconnected,2.0
null,1861,09:12:38,null,null,09:13,unconnected,2.0
7,1862,09:12:38,09:12:57,09:13,09:13:53,connected,2.0
null,1863,09:12:38,null,null,09:13:03,unconnected,2.0
null,1864,09:12:38,null,null,09:12:56,unconnected,2.0
6,1865,09:12:38,09:13:05,09:13:05,09:13:59,connected,2.0
null,1866,09:12:38,09:12:59,null,09:13:09,abandon,2.0
null,1867,09:12:38,09:12:59,null,09:13:09,abandon,2.0
null,1868,09:12:38,09:13:01,null,09:13:11,abandon,2.0
3,1869,09:13:03,09:13:24,09:13:24,09:14:38,connected,2.0
null,1870,09:13:03,null,null,09:13:19,unconnected,2.0
null,1871,09:13:03,null,null,09:13:22,unconnected,2.0
5,1872,09:13:03,09:13:26,09:13:26,09:13:51,connected,2.0
null,1873,09:13:20,null,null,09:13:39,unconnected,2.0
8,1874,09:13:20,09:13:37,09:13:37,09:15:05,connected,2.0
10,1875,09:13:20,09:13:40,09:13:40,09:14:45,connected,2.0
null,1876,09:13:20,null,null,09:13:42,unconnected,2.0
15,1877,09:13:20,09:13:41,09:13:41,09:15,connected,2.0
9,1878,09:13:20,09:13:43,09:13:46,09:14:51,connected,2.0
2,1879,09:13:35,09:13:51,09:13:51,09:14:54,connected,2.0
4,1880,09:13:35,09:13:53,09:13:53,09:15:07,connected,2.0
null,1881,09:13:35,null,null,09:14,unconnected,2.0
1,1882,09:13:35,09:13:56,09:13:56,09:15:27,connected,2.0
5,1883,09:13:35,09:13:57,09:13:57,09:15:26,connected,2.0
7,1884,09:13:35,09:13:58,09:13:58,09:14:55,connected,2.0
null,1885,09:13:56,null,null,09:14:13,unconnected,2.0
6,1886,09:13:56,09:14:15,09:14:15,09:15:17,connected,2.0
null,1887,09:13:56,null,null,09:14:15,unconnected,2.0
null,1888,09:13:56,null,null,09:14:13,unconnected,2.0
11,1889,09:13:56,09:14:16,09:14:16,09:14:50,connected,2.0
null,1890,09:13:56,null,null,09:14:12,unconnected,2.0
12,1891,09:14:13,09:14:25,09:14:25,09:15:45,connected,2.0
13,1892,09:14:13,09:14:28,09:14:28,09:15:53,connected,2.0
null,1893,09:14:13,null,null,09:14:32,unconnected,2.0
null,1894,09:14:13,null,null,09:14:36,unconnected,2.0
null,1895,09:14:13,null,null,09:14:28,unconnected,2.0
null,1896,09:14:13,null,null,09:14:34,unconnected,2.0
3,1897,09:14:33,09:14:54,09:14:54,09:15:59,connected,2.0
9,1898,09:14:40,09:14:55,09:14:55,09:16:29,connected,2.0
2,1899,09:14:33,09:14:59,09:14:59,09:16:01,connected,2.0
7,1900,09:14:40,09:15,09:15,09:16:05,connected,2.0
null,1901,09:14:40,null,null,09:14:57,unconnected,2.0
10,1902,09:14:40,09:15:03,09:15:03,09:16:20,connected,2.0
8,1903,09:14:53,09:15:08,09:15:08,09:16:14,connected,2.0
4,1904,09:14:53,09:15:11,09:15:11,09:16:40,connected,2.0
11,1905,09:14:53,09:15:11,09:15:11,09:16:24,connected,2.0
null,1906,09:14:53,null,null,09:15:05,unconnected,2.0
null,1907,09:14:53,null,null,09:15:08,unconnected,2.0
14,1908,09:14:53,09:15:13,09:15:13,09:16:55,connected,2.0
null,1909,09:14:53,null,null,09:15:08,unconnected,2.0
null,1910,09:14:53,null,null,09:15:14,unconnected,2.0
null,1911,09:14:53,null,null,09:15:12,unconnected,2.0
15,1912,09:14:53,09:15:17,09:15:17,09:16:49,connected,2.0
null,1913,09:15:16,null,null,09:15:35,unconnected,2.0
1,1914,09:15:16,09:15:41,09:15:41,09:16:52,connected,2.0
null,1915,09:15:29,null,null,09:15:49,unconnected,2.0
5,1916,09:15:29,09:15:46,09:15:46,09:16:49,connected,2.0
null,1917,09:15:29,null,null,09:15:53,unconnected,2.0
null,1918,09:15:29,null,null,09:15:52,unconnected,2.0
null,1919,09:15:29,null,null,09:15:43,unconnected,2.0
6,1920,09:15:29,09:15:52,09:15:52,09:17:10,connected,2.0
2,1921,09:15:49,09:16:04,09:16:04,09:16:47,connected,2.0
3,1922,09:15:49,09:16:06,09:16:06,09:17:27,connected,2.0
12,1923,09:15:49,09:16:07,09:16:07,09:17:31,connected,2.0
null,1924,09:15:49,null,null,09:16:10,unconnected,2.0
null,1925,09:16:01,null,null,09:16:25,unconnected,2.0
7,1926,09:16:01,09:16:17,09:16:17,09:16:58,connected,2.0
null,1927,09:16:01,null,null,09:16:21,unconnected,2.0
null,1928,09:16:01,null,null,09:16:20,unconnected,2.0
null,1929,09:16:01,null,null,09:16:22,unconnected,2.0
null,1930,09:16:01,null,null,09:16:20,unconnected,2.0
null,1931,09:16:17,null,null,09:16:31,unconnected,2.0
null,1932,09:16:17,null,null,09:16:36,unconnected,2.0
8,1933,09:16:17,09:16:33,09:16:33,09:17:52,connected,2.0
9,1934,09:16:17,09:16:34,09:16:34,09:17:58,connected,2.0
10,1935,09:16:17,09:16:36,09:16:36,09:17:28,connected,2.0
11,1936,09:16:17,09:16:37,09:16:37,09:17:41,connected,2.0
null,1937,09:16:26,null,null,09:16:45,unconnected,2.0
null,1938,09:16:26,null,null,09:16:50,unconnected,2.0
4,1939,09:16:26,09:16:45,09:16:45,09:17:57,connected,2.0
13,1940,09:16:26,09:16:46,09:16:46,09:17:57,connected,2.0
2,1941,09:16:26,09:16:49,09:16:49,09:17:52,connected,2.0
null,1942,09:16:26,null,null,09:16:47,unconnected,2.0
null,1943,09:16:26,null,null,09:16:51,unconnected,2.0
1,1944,09:16:26,09:16:54,09:16:54,09:18:14,connected,2.0
null,1945,09:16:52,null,null,09:17:14,unconnected,2.0
null,1946,09:16:52,null,null,09:17:09,unconnected,2.0
null,1947,09:16:52,null,null,09:17:10,unconnected,2.0
5,1948,09:16:54,09:17:10,09:17:10,09:18:26,connected,2.0
7,1949,09:16:52,09:17:11,09:17:11,09:18:15,connected,2.0
6,1950,09:16:54,09:17:14,09:17:14,09:18:37,connected,2.0
14,1951,09:16:54,09:17:14,09:17:14,09:18:52,connected,2.0
null,1952,09:16:54,null,null,09:17:16,unconnected,2.0
null,1953,09:16:52,null,null,09:17:14,unconnected,2.0
15,1954,09:16:54,09:17:18,09:17:18,09:17:53,connected,2.0
null,1955,09:17:09,null,null,09:17:26,unconnected,2.0
null,1956,09:17:09,null,null,09:17:30,unconnected,2.0
null,1957,09:17:09,null,null,09:17:26,unconnected,2.0
3,1958,09:17:09,09:17:31,09:17:31,09:18:50,connected,2.0
10,1959,09:17:09,09:17:31,09:17:31,09:18:30,connected,2.0
11,1960,09:17:09,09:17:32,09:17:41,09:18:44,connected,2.0
null,1961,09:17:09,09:17:33,null,09:17:43,abandon,2.0
null,1962,09:17:09,09:17:34,null,09:17:44,abandon,2.0
null,1963,09:17:36,null,null,09:17:54,unconnected,2.0
null,1964,09:17:36,null,null,09:17:56,unconnected,2.0
2,1965,09:17:53,09:18:09,09:18:09,09:19,connected,2.0
null,1966,09:17:53,null,null,09:18:10,unconnected,2.0
null,1967,09:17:53,null,null,09:18:16,unconnected,2.0
null,1968,09:17:53,null,null,09:18:15,unconnected,2.0
null,1969,09:18,null,null,09:18:19,unconnected,2.0
4,1970,09:17:55,09:18:13,09:18:13,09:18:52,connected,2.0
8,1971,09:17:53,09:18:15,09:18:15,09:19:50,connected,2.0
null,1972,09:17:53,null,null,09:18:14,unconnected,2.0
null,1973,09:17:53,null,null,09:18:10,unconnected,2.0
1,1974,09:17:53,09:18:17,09:18:17,09:19:17,connected,2.0
7,1975,09:17:55,09:18:18,09:18:18,09:19:16,connected,2.0
null,1976,09:17:55,null,null,09:18:21,unconnected,2.0
null,1977,09:17:55,null,null,09:18:17,unconnected,2.0
9,1978,09:17:55,09:18:18,09:18:18,09:19:35,connected,2.0
null,1979,09:17:55,null,null,09:18:18,unconnected,2.0
null,1980,09:18,null,null,09:18:21,unconnected,2.0
null,1981,09:18,null,null,09:18:20,unconnected,2.0
12,1982,09:18,09:18:20,09:18:20,09:19:33,connected,2.0
null,1983,09:18,null,null,09:18:24,unconnected,2.0
null,1984,09:18,null,null,09:18:21,unconnected,2.0
null,1985,09:18,null,null,09:18:25,unconnected,2.0
13,1986,09:18,09:18:22,09:18:22,09:19:13,connected,2.0
null,1987,09:17:55,null,null,09:18:13,unconnected,2.0
null,1988,09:17:55,null,null,09:18:13,unconnected,2.0
null,1989,09:17:55,null,null,09:18:20,unconnected,2.0
null,1990,09:18,null,null,09:18:22,unconnected,2.0
null,1991,09:18:25,null,null,09:18:45,unconnected,2.0
null,1992,09:18:25,null,null,09:18:45,unconnected,2.0
5,1993,09:18:29,09:18:48,09:18:48,09:19:39,connected,2.0
null,1994,09:18:29,null,null,09:18:49,unconnected,2.0
6,1995,09:18:29,09:18:51,09:18:51,09:19:56,connected,2.0
10,1996,09:18:29,09:18:53,09:18:53,09:19:38,connected,2.0
3,1997,09:18:39,09:18:55,09:18:55,09:19:52,connected,2.0
4,1998,09:18:39,09:18:56,09:18:56,09:19:56,connected,2.0
null,1999,09:18:39,null,null,09:19:02,unconnected,2.0
null,2000,09:18:39,null,null,09:19,unconnected,2.0
null,2001,09:18:39,null,null,09:18:58,unconnected,2.0
null,2002,09:18:39,null,null,09:18:56,unconnected,2.0
2,2003,09:18:39,09:19:06,09:19:06,09:20:09,connected,2.0
null,2004,09:18:39,null,null,09:18:54,unconnected,2.0
11,2005,09:18:55,09:19:09,09:19:09,09:19:59,connected,2.0
null,2006,09:18:55,null,null,09:19:13,unconnected,2.0
null,2007,09:18:55,null,null,09:19:14,unconnected,2.0
14,2008,09:18:55,09:19:14,09:19:14,09:20:25,connected,2.0
15,2009,09:18:55,09:19:15,09:19:15,09:20:28,connected,2.0
null,2010,09:18:55,null,null,09:19:19,unconnected,2.0
null,2011,09:18:55,null,null,09:19:23,unconnected,2.0
null,2012,09:18:55,null,null,09:19:13,unconnected,2.0
null,2013,09:19:22,null,null,09:19:42,unconnected,2.0
null,2014,09:18:55,09:19:17,null,09:19:27,abandon,2.0
1,2015,09:19:22,09:19:37,09:19:37,09:20:43,connected,2.0
7,2016,09:19:22,09:19:37,09:19:37,09:20:44,connected,2.0
9,2017,09:19:22,09:19:38,09:19:38,09:20:59,connected,2.0
null,2018,09:18:55,09:19:20,null,09:19:30,abandon,2.0
5,2019,09:19:22,09:19:40,09:19:40,09:20:58,connected,2.0
null,2020,09:19:22,null,null,09:19:38,unconnected,2.0
null,2021,09:19:34,null,null,09:19:57,unconnected,2.0
null,2022,09:19:34,null,null,09:19:54,unconnected,2.0
null,2023,09:19:34,null,null,09:19:58,unconnected,2.0
null,2024,09:19:34,null,null,09:19:57,unconnected,2.0
null,2025,09:19:34,null,null,09:19:52,unconnected,2.0
null,2026,09:19:34,null,null,09:19:58,unconnected,2.0
3,2027,09:19:55,09:20:07,09:20:07,09:21:36,connected,2.0
null,2028,09:19:55,null,null,09:20:12,unconnected,2.0
4,2029,09:19:51,09:20:09,09:20:09,09:21:21,connected,2.0
null,2030,09:19:51,null,null,09:20:14,unconnected,2.0
2,2031,09:19:51,09:20:11,09:20:11,09:20:45,connected,2.0
null,2032,09:19:51,null,null,09:20:14,unconnected,2.0
6,2033,09:19:51,09:20:13,09:20:13,09:21:16,connected,2.0
null,2034,09:19:51,null,null,09:20:14,unconnected,2.0
8,2035,09:19:51,09:20:13,09:20:13,09:21:27,connected,2.0
null,2036,09:19:51,null,null,09:20:12,unconnected,2.0
null,2037,09:19:51,null,null,09:20:13,unconnected,2.0
10,2038,09:19:51,09:20:14,09:20:14,09:21:43,connected,2.0
null,2039,09:19:55,null,null,09:20:10,unconnected,2.0
11,2040,09:19:55,09:20:15,09:20:15,09:21:30,connected,2.0
null,2041,09:19:51,null,null,09:20:08,unconnected,2.0
null,2042,09:19:55,null,null,09:20:17,unconnected,2.0
12,2043,09:20:11,09:20:26,09:20:26,09:21:17,connected,2.0
null,2044,09:20:11,null,null,09:20:28,unconnected,2.0
null,2045,09:20:11,null,null,09:20:30,unconnected,2.0
null,2046,09:20:11,null,null,09:20:34,unconnected,2.0
13,2047,09:20:11,09:20:29,09:20:29,09:21:54,connected,2.0
null,2048,09:20:11,null,null,09:20:32,unconnected,2.0
null,2049,09:20:11,null,null,09:20:28,unconnected,2.0
14,2050,09:20:11,09:20:33,09:20:33,09:22:03,connected,2.0
null,2051,09:20:11,null,null,09:20:29,unconnected,2.0
null,2052,09:20:11,null,null,09:20:29,unconnected,2.0
null,2053,09:20:11,null,null,09:20:25,unconnected,2.0
15,2054,09:20:11,09:20:36,09:20:36,09:21:55,connected,2.0
null,2055,09:20:11,09:20:30,null,09:20:40,abandon,2.0
null,2056,09:20:11,09:20:30,null,09:20:40,abandon,2.0
null,2057,09:20:45,null,null,09:21:07,unconnected,2.0
null,2058,09:20:45,null,null,09:21:08,unconnected,2.0
1,2059,09:20:45,09:21:03,09:21:03,09:22:03,connected,2.0
null,2060,09:20:44,null,null,09:20:59,unconnected,2.0
null,2061,09:20:44,null,null,09:21:07,unconnected,2.0
2,2062,09:20:45,09:21:06,09:21:06,09:22:29,connected,2.0
5,2063,09:21,09:21:16,09:21:16,09:22:54,connected,2.0
null,2064,09:21,null,null,09:21:15,unconnected,2.0
null,2065,09:21,null,null,09:21:25,unconnected,2.0
null,2066,09:21,null,null,09:21:23,unconnected,2.0
6,2067,09:21,09:21:20,09:21:20,09:22:09,connected,2.0
null,2068,09:21,null,null,09:21:17,unconnected,2.0
null,2069,09:21,null,null,09:21:27,unconnected,2.0
null,2070,09:21:06,null,null,09:21:26,unconnected,2.0
4,2071,09:21:06,09:21:26,09:21:26,09:22:11,connected,2.0
null,2072,09:21:06,null,null,09:21:26,unconnected,2.0
7,2073,09:21:06,09:21:27,09:21:27,09:22:15,connected,2.0
null,2074,09:21:06,null,null,09:21:23,unconnected,2.0
null,2075,09:21:06,null,null,09:21:25,unconnected,2.0
9,2076,09:21:06,09:21:30,09:21:30,09:22:28,connected,2.0
